average_speed,borough,day_type,month,period,route_id,total_mileage,total_operating_time,trip_type
6.859776871037521,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX38,8381.869969367981,1221.8866775035858,LCL/LTD
6.444681267993445,Bronx,1,2020-01-01T00:00:00.000,Peak,BX38,4517.137979507446,700.9094463586807,LCL/LTD
7.584862844931268,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX38,3198.8189792633057,421.73722118139267,LCL/LTD
7.411117167755866,Bronx,2,2020-01-01T00:00:00.000,Peak,BX38,1331.505989074707,179.6633299589157,LCL/LTD
6.685938800361562,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX39,19541.84203851223,2922.826939046383,LCL/LTD
6.054179220494342,Bronx,1,2020-01-01T00:00:00.000,Peak,BX39,9030.33302116394,1491.5866696834564,LCL/LTD
7.199114697232957,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX39,7986.539965391159,1109.3780695647001,LCL/LTD
6.924936750805607,Bronx,2,2020-01-01T00:00:00.000,Peak,BX39,3240.225996017456,467.9069445133209,LCL/LTD
6.610678734447158,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX4,6043.409098982811,914.1888967454433,LCL/LTD
5.70335446159145,Bronx,1,2020-01-01T00:00:00.000,Peak,BX4,2879.565029144287,504.8897185921669,LCL/LTD
7.237118230216415,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX4,2745.8290578126907,379.40917509794235,LCL/LTD
6.700369916509396,Bronx,2,2020-01-01T00:00:00.000,Peak,BX4,938.277015209198,140.03361409902573,LCL/LTD
6.735351040231665,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX40,15985.727013349533,2373.4066595584154,LCL/LTD
5.925545104296504,Bronx,1,2020-01-01T00:00:00.000,Peak,BX40,6105.201018333435,1030.318883895874,LCL/LTD
7.400287098388378,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX40,6184.868017435074,835.7605502605438,LCL/LTD
6.950126592606122,Bronx,2,2020-01-01T00:00:00.000,Peak,BX40,2127.426010131836,306.0988863706589,LCL/LTD
7.482664071473676,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX41,15369.23603963852,2053.979156732559,LCL/LTD
6.3971543199215795,Bronx,1,2020-01-01T00:00:00.000,Peak,BX41,5063.273001670837,791.4883319139481,LCL/LTD
7.887684227039968,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX41,6923.5659968853,877.7691648900509,LCL/LTD
7.471460508066385,Bronx,2,2020-01-01T00:00:00.000,Peak,BX41,2446.509003639221,327.44722414016724,LCL/LTD
8.733867221955858,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX41+,13038.831711769104,1492.9047328531742,SBS
8.03298290633776,Bronx,1,2020-01-01T00:00:00.000,Peak,BX41+,6655.812916755676,828.5605726242065,SBS
9.614764313760707,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX41+,4872.33793258667,506.75583650171757,SBS
9.539141208902288,Bronx,2,2020-01-01T00:00:00.000,Peak,BX41+,2380.5509634017944,249.55610901117325,SBS
6.504991966023849,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX42,15427.116096019745,2371.581114411354,LCL/LTD
5.875462259533961,Bronx,1,2020-01-01T00:00:00.000,Peak,BX42,5620.6990423202515,956.6394598484039,LCL/LTD
7.18905361868101,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX42,5273.031029462814,733.4805537909269,LCL/LTD
6.86811706873746,Bronx,2,2020-01-01T00:00:00.000,Peak,BX42,1947.0730142593384,283.4944417476654,LCL/LTD
10.16538781626613,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX46,2822.1940093040466,277.62777577340603,LCL/LTD
9.050859157129736,Bronx,1,2020-01-01T00:00:00.000,Peak,BX46,1007.8610033988953,111.35528527200222,LCL/LTD
11.39498057243159,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX46,1123.5040037631989,98.5963948443532,LCL/LTD
10.739233591708933,Bronx,2,2020-01-01T00:00:00.000,Peak,BX46,333.4860010147095,31.05305403470993,LCL/LTD
6.202468322095862,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX4A,5608.426969528198,904.2250082194805,LCL/LTD
5.671959854938946,Bronx,1,2020-01-01T00:00:00.000,Peak,BX4A,3080.9959754943848,543.1977754235268,LCL/LTD
6.760716523110265,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX4A,2107.1049904823303,311.66888646781445,LCL/LTD
6.7359438443941775,Bronx,2,2020-01-01T00:00:00.000,Peak,BX4A,987.4219949245453,146.589998036623,LCL/LTD
8.666123219387751,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX5,13230.396991729736,1526.6799994409084,LCL/LTD
7.665089702278557,Bronx,1,2020-01-01T00:00:00.000,Peak,BX5,7494.912013053894,977.7983434200287,LCL/LTD
10.178172358959399,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX5,7890.091024398804,775.1972305178642,LCL/LTD
9.732155543294716,Bronx,2,2020-01-01T00:00:00.000,Peak,BX5,3091.7760372161865,317.6866649389267,LCL/LTD
7.11854453951063,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX6,19233.907892227173,2701.9438855051994,LCL/LTD
6.018202167928872,Bronx,1,2020-01-01T00:00:00.000,Peak,BX6,6911.294979572296,1148.3986058831215,LCL/LTD
7.905768681496343,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX6,7712.476930618286,975.5505430698395,LCL/LTD
7.393814240637388,Bronx,2,2020-01-01T00:00:00.000,Peak,BX6,2635.2149715423584,356.40805757045746,LCL/LTD
7.661091361802831,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX6+,14457.754091739655,1887.1663851737976,SBS
6.907927530932624,Bronx,1,2020-01-01T00:00:00.000,Peak,BX6+,7241.378965377808,1048.2708356380463,SBS
8.681377139011673,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX6+,5800.696107149124,668.1769509911537,SBS
8.564107915873425,Bronx,2,2020-01-01T00:00:00.000,Peak,BX6+,2794.7990531921387,326.33860766887665,SBS
6.980956717479739,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX7,18827.80709195137,2697.023897141218,LCL/LTD
6.189365122705648,Bronx,1,2020-01-01T00:00:00.000,Peak,BX7,8982.953952789307,1451.3530507087708,LCL/LTD
7.364570004161613,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX7,7548.939969062805,1025.0347222983837,LCL/LTD
7.021548187004809,Bronx,2,2020-01-01T00:00:00.000,Peak,BX7,2823.269003868103,402.0863958597183,LCL/LTD
8.58787634929701,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX8,17539.019939422607,2042.3000082969666,LCL/LTD
8.178851664170356,Bronx,1,2020-01-01T00:00:00.000,Peak,BX8,10397.680969238281,1271.2886106967926,LCL/LTD
9.44055990799552,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX8,4215.779022932053,446.5602743923664,LCL/LTD
9.395452715704959,Bronx,2,2020-01-01T00:00:00.000,Peak,BX8,2043.0960063934326,217.45583403110504,LCL/LTD
6.619198099576753,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BX9,28325.32298231125,4279.268055766821,LCL/LTD
5.837127460666253,Bronx,1,2020-01-01T00:00:00.000,Peak,BX9,12268.480997085571,2101.8011136054993,LCL/LTD
6.988961986111109,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BX9,10549.312033891678,1509.4247264266014,LCL/LTD
6.515788493178822,Bronx,2,2020-01-01T00:00:00.000,Peak,BX9,4029.541000366211,618.4272255897522,LCL/LTD
11.99745092019327,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM1,16360.404007911682,1363.6566731333733,EXP
10.507428577816247,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM1,9922.118015289307,944.2955468893051,EXP
13.269783837942152,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM1,4032.4920959472656,303.8852889537811,EXP
12.94150293932261,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM1,1730.020040512085,133.67999440431595,EXP
11.508797790659623,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM10,14105.49910736084,1225.6275037527084,EXP
9.946429018026697,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM10,9432.414052963257,948.321657538414,EXP
13.442686040435612,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM10,4139.8320236206055,307.9616686105728,EXP
13.048783428977135,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM10,1517.5590114593506,116.29888868331909,EXP
12.12309425743572,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM11,12423.656034469604,1024.792496919632,EXP
10.521194786130218,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM11,9012.356098175049,856.5905566215515,EXP
13.593433095068695,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM11,3945.2220096588135,290.2299942970276,EXP
13.30124824828278,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM11,1482.9340057373047,111.48833388090134,EXP
11.845334376946758,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM18,1456.9629650115967,122.99888873100281,EXP
10.090716753776405,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM18,3300.6089878082275,327.0936117172241,EXP
14.439071739973537,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM18,35.111000061035156,2.4316660165786743,EXP
12.076636901574137,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM18,70.22900009155273,5.815277934074402,EXP
12.122067306430411,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM2,14661.381121635437,1209.4786104559898,EXP
10.620191801650082,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM2,6993.411074638367,658.5013910531998,EXP
13.524623017387897,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM2,4322.939049720764,319.6347169280052,EXP
13.321976506627387,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM2,1755.459023475647,131.77166485786438,EXP
11.758937504751424,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM3,9138.379873275757,777.1433320045471,EXP
10.386493069379947,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM3,5199.140892982483,500.56750226020813,EXP
14.04945612032517,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM3,2844.4919452667236,202.4627801179886,EXP
13.327293744923859,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM3,1025.2279806137085,76.92694407701492,EXP
9.883015691940354,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM4,6153.912143707275,622.6755411028862,EXP
8.689340317734418,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM4,3266.0140705108643,375.86444437503815,EXP
11.364446436476813,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM4,2272.1380519866943,199.93389600515366,EXP
10.936869427199234,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM4,843.5030174255371,77.12472230195999,EXP
12.52634710351112,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM6,6302.561958312988,503.14444476366043,EXP
10.395939428215616,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM6,4395.6140213012695,422.8202801346779,EXP
14.803508441316719,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM6,2596.222981452942,175.37889695167542,EXP
14.417733091836897,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM6,891.8769912719727,61.85972410440445,EXP
15.119268158028659,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM7,26385.756275177002,1745.174171090126,EXP
12.985173601343165,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM7,18183.639917373657,1400.3386073708534,EXP
17.216526695743607,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM7,8734.168760299683,507.3130553364754,EXP
16.881744460689273,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM7,3572.3319187164307,211.60916912555695,EXP
12.753558631921328,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM8,14505.44400215149,1137.364434570074,EXP
11.221823271339996,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM8,10336.542994499207,921.1108341813087,EXP
15.399217827964735,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM8,3802.267991065979,246.9130597114563,EXP
14.80558459303636,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM8,1493.8299961090088,100.89638721942902,EXP
13.355856404130146,Bronx,1,2020-01-01T00:00:00.000,Off-Peak,BXM9,16206.163208007812,1213.4125074148178,EXP
11.477458636953932,Bronx,1,2020-01-01T00:00:00.000,Peak,BXM9,9903.39214515686,862.8558340668678,EXP
15.417887179089425,Bronx,2,2020-01-01T00:00:00.000,Off-Peak,BXM9,3856.566068649292,250.1358340382576,EXP
15.392810730789648,Bronx,2,2020-01-01T00:00:00.000,Peak,BXM9,1599.7620296478271,103.92916911840439,EXP
7.417822307588855,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B1,26851.737884640694,3619.8950003385544,LCL/LTD
6.888425486602126,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B1,12212.745977401733,1772.9372265338898,LCL/LTD
7.712475091435171,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B1,9528.295948982239,1235.4394453167915,LCL/LTD
7.402391295621748,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B1,3874.0949840545654,523.3572273254395,LCL/LTD
9.379706372581131,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B100,10945.466036200523,1166.9305627942085,LCL/LTD
8.665246991691165,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B100,8128.8730301856995,938.1005570851266,LCL/LTD
10.086053464678054,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B100,2439.3960242271423,241.85832771658897,LCL/LTD
9.642683495297854,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B100,1130.8350143432617,117.27389112114906,LCL/LTD
8.37622104075302,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B103,34049.03367424011,4064.963604539633,LCL/LTD
7.565585067243913,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B103,17435.121854782104,2304.53054189682,LCL/LTD
8.971049062575739,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B103,10443.910940647125,1164.1794474422932,LCL/LTD
8.632662912813581,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B103,4034.4749641418457,467.34999442100525,LCL/LTD
6.014300825925131,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B11,15216.876195907593,2530.115575581789,LCL/LTD
5.414180960265067,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B11,7613.894975662231,1406.2874941825867,LCL/LTD
6.961401831456064,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B11,5396.351060390472,775.1816647052765,LCL/LTD
6.570357237004435,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B11,2125.704020500183,323.52944350242615,LCL/LTD
6.004870255709729,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B12,16847.79283475876,2805.6880694031715,LCL/LTD
5.005555847269981,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B12,6603.904932022095,1319.3150038719177,LCL/LTD
6.72200952432651,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B12,6564.004962921143,976.4944454729557,LCL/LTD
6.263757747529041,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B12,2379.3979816436768,379.8674976825714,LCL/LTD
8.230978810942231,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B13,16670.81190109253,2025.3741728663445,LCL/LTD
7.424895576382121,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B13,8286.562971115112,1116.0511128902435,LCL/LTD
8.826968272738855,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B13,5813.9439697265625,658.6569465398788,LCL/LTD
8.363224491246376,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B13,2029.663992881775,242.68916791677475,LCL/LTD
6.921806185513256,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B14,12157.569945812225,1756.4158284664154,LCL/LTD
5.970026278906667,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B14,5124.78498840332,858.4191675186157,LCL/LTD
7.6353368850009335,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B14,4548.384979248047,595.701937943697,LCL/LTD
6.992570702987124,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B14,1621.3459930419922,231.86694306135178,LCL/LTD
8.97982557008485,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B15,49882.2451133728,5554.923614501953,LCL/LTD
6.963576849399217,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B15,13643.300855636597,1959.2374939918518,LCL/LTD
9.59092197509484,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B15,24033.933995246887,2505.904443562031,LCL/LTD
8.498555228765596,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B15,6346.399976730347,746.7622208595276,LCL/LTD
7.12927596441174,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B16,15578.976930141449,2185.211655139923,LCL/LTD
6.237090215472621,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B16,6755.362931251526,1083.0952732563019,LCL/LTD
8.571406576321976,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B16,5619.137974739075,655.567779302597,LCL/LTD
8.168651271641636,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B16,2070.8279819488525,253.50916731357574,LCL/LTD
7.76410724689263,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B17,17976.379843711853,2315.3183324337006,LCL/LTD
6.371252516937838,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B17,7846.062993049622,1231.4788924455643,LCL/LTD
8.669817860422995,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B17,8414.62896680832,970.5658299028873,LCL/LTD
8.249101665020861,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B17,3011.824984550476,365.1094515323639,LCL/LTD
8.689902077401701,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B2,4197.101968288422,482.98610627651215,LCL/LTD
7.4246401124616,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B2,2221.2419724464417,299.1716687679291,LCL/LTD
9.445211724964771,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B2,1959.375,207.44638204574585,LCL/LTD
8.973840228375694,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B2,709.4070019721985,79.05277828872204,LCL/LTD
7.156863804418726,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B20,16982.176149845123,2372.8516587615013,LCL/LTD
6.238580477501248,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B20,7260.3681173324585,1163.7852783203125,LCL/LTD
7.933254460072527,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B20,5764.631059169769,726.6413913965225,LCL/LTD
7.576641477097077,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B20,2189.5420155525208,288.9858286380768,LCL/LTD
8.68126787723203,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B24,7714.263959407806,888.6102892458439,LCL/LTD
7.281475586360987,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B24,3360.847957611084,461.5613851547241,LCL/LTD
9.83391586899552,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B24,3629.039983034134,369.0330516733229,LCL/LTD
9.388509552013677,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B24,1330.8159928321838,141.74944227933884,LCL/LTD
6.155636218200295,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B25,17547.265075206757,2850.601376235485,LCL/LTD
5.497177626469607,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B25,6676.507024765015,1214.5336167812347,LCL/LTD
6.862979230286986,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B25,6361.486069202423,926.9277752041817,LCL/LTD
6.45656292743473,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B25,2336.1010236740112,361.8180524110794,LCL/LTD
6.5591410735845175,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B26,17524.97916984558,2671.8405616283417,LCL/LTD
5.82898882050522,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B26,7999.777099609375,1372.4124965667725,LCL/LTD
7.294842011803816,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B26,7399.835066318512,1014.3927797675133,LCL/LTD
6.877807766463206,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B26,2780.1570229530334,404.22139108181,LCL/LTD
7.22997904281301,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B3,19341.352833747864,2675.160290122032,LCL/LTD
6.392558480471084,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B3,8136.8550662994385,1272.8636102676392,LCL/LTD
7.67003762317783,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B3,8113.595941543579,1057.830005556345,LCL/LTD
7.3335769485385836,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B3,3293.537971496582,449.10389494895935,LCL/LTD
9.746891554899861,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B31,5005.278066635132,513.5255725830793,LCL/LTD
8.097333707634302,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B31,2582.685019493103,318.9549934267998,LCL/LTD
11.264886247803771,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B31,2474.955033302307,219.70528408885002,LCL/LTD
10.367584292778364,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B31,861.8400106430054,83.12833407521248,LCL/LTD
9.319165940707293,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B32,2743.666043996811,294.4111159145832,LCL/LTD
8.37020113718412,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B32,1503.502026796341,179.6255552470684,LCL/LTD
9.439248806605383,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B32,1310.1100208759308,138.7938857972622,LCL/LTD
9.592129233377698,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B32,684.1320111751556,71.3222262263298,LCL/LTD
5.889000491656262,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B35,29824.245995998383,5064.398625582457,LCL/LTD
5.167066955540848,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B35,13145.657055854797,2544.123613834381,LCL/LTD
6.212752063241262,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B35,11891.310978889465,1914.0166640877724,LCL/LTD
5.827788838077618,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B35,4479.6949944496155,768.6783304810524,LCL/LTD
7.787418407154422,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B36,17845.989861011505,2291.643896341324,LCL/LTD
7.024223851062028,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B36,10026.261983394623,1427.3836079239845,LCL/LTD
8.590489697064761,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B36,5942.05593585968,691.7016544342041,LCL/LTD
7.999718010001806,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B36,2341.41299533844,292.6869412660599,LCL/LTD
8.31423219464662,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B37,8872.458850860596,1067.1410953104496,LCL/LTD
6.993504290548069,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B37,3497.369915485382,500.0883348584175,LCL/LTD
9.22691918246456,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B37,3340.677990913391,362.0577925145626,LCL/LTD
8.776559156287497,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B37,1171.4999976158142,133.48055619001389,LCL/LTD
6.504638162939941,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B38,28132.700827121735,4325.0216418504715,LCL/LTD
5.90432758050818,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B38,13377.685896873474,2265.742493867874,LCL/LTD
7.15758554181484,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B38,9459.294071674347,1321.5761120021343,LCL/LTD
6.789360798044834,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B38,3596.5450468063354,529.7324967384338,LCL/LTD
10.893231923138705,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B39,1262.804010629654,115.92555997520685,LCL/LTD
10.625970552949555,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B39,646.4840053319931,60.83999594300985,LCL/LTD
13.018877473910191,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B39,606.5640050172806,46.59111403673887,LCL/LTD
13.043364429832526,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B39,302.16400253772736,23.166109032928944,LCL/LTD
7.593057902230058,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B4,14898.714213371277,1962.1494271755219,LCL/LTD
6.62788267240682,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B4,6059.689060211182,914.2722283601761,LCL/LTD
8.709118487838552,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B4,6261.815055847168,718.9952765703201,LCL/LTD
8.100517431051925,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B4,2129.2480154037476,262.8533341884613,LCL/LTD
6.877821461674315,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B41,47371.723151922226,6887.605823427439,LCL/LTD
6.318499378326722,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B41,20349.57497739792,3220.6341662704945,LCL/LTD
7.494133322179716,Brooklyn,2,2020-01-01T00:00:00.000,Off-Peak,B41,18836.733055114746,2513.5305505394936,LCL/LTD
7.239026329758546,Brooklyn,2,2020-01-01T00:00:00.000,Peak,B41,7237.488043308258,999.7875009179115,LCL/LTD
7.419019334499615,Brooklyn,1,2020-01-01T00:00:00.000,Off-Peak,B42,5159.595995187759,695.4552566260099,LCL/LTD
6.070327377750244,Brooklyn,1,2020-01-01T00:00:00.000,Peak,B42,2562.3830194473267,422.11611664295197,LCL/LTD
